HRV,Timestamp
144.11157526596452,1502540591.890625
170.70056192035065,1502540592.125
162.48712174244105,1502540592.9375
161.1322689578031,1502540593.5
163.8155636777569,1502540594.296875
168.03825834000983,1502540594.984375
156.25,1502540595.265625
149.60353642960752,1502540595.6875
143.62239234058404,1502540595.890625
140.57627415474346,1502540596.453125
145.43228686841005,1502540597.34375
128.40158052026476,1502540597.78125
129.19942889447367,1502540598.4375
127.07540470973467,1502540598.6875
131.97987052762932,1502540599.109375
119.54474421962563,1502540599.96875
119.54474421962563,1502540600.734375
124.08485957455791,1502540601.25
121.85639738980235,1502540601.90625
118.02950059287754,1502540602.140625
113.20837953555527,1502540602.609375
134.0819434309079,1502540603.296875
139.65171264623112,1502540603.984375
140.18585769280128,1502540604.75
189.59094010399156,1502540605.375
211.55074312432487,1502540606.765625
242.00227446250483,1502540607.53125
301.1573524864247,1502540609.046875
301.36408628102987,1502540609.53125
293.32089805312864,1502540610.296875
292.4958981702625,1502540610.78125
288.6916747183025,1502540611.546875
297.57068059366935,1502540612.09375
307.97302998325415,1502540612.734375
315.9881851640427,1502540613.40625
312.70122666660745,1502540614.03125
315.6568861444467,1502540614.703125
318.7356189232828,1502540615.34375
298.8759267572842,1502540616.0625
284.7382358629983,1502540616.875
250.95480933134277,1502540617.3125
117.54833901735827,1502540618.046875
112.61265794851658,1502540618.703125
110.2879626696469,1502540619.515625
114.88490386123009,1502540620.078125
140.48320515678182,1502540620.3125
139.07969682709012,1502540621.015625
133.97041756970464,1502540621.515625
135.24280767590275,1502540622.265625
129.18014539751636,1502540622.984375
120.88655950045539,1502540623.890625
119.64889543664489,1502540624.53125
126.33317280769197,1502540625.265625
121.29801936779931,1502540625.5625
122.81350612352064,1502540626.0625
159.8282869637772,1502540626.4375
161.99960361700374,1502540627.46875
161.82650857492732,1502540628.078125
161.53760466227519,1502540628.390625
163.8953837884654,1502540628.953125
169.3378661097303,1502540629.546875
175.8866251615349,1502540630.21875
165.84460917058436,1502540630.46875
195.210432514178,1502540631.046875
195.9746429170215,1502540632.3125
191.525791752051,1502540633.1875
189.15352948553917,1502540633.90625
194.5680967173295,1502540634.265625
188.12343209055751,1502540634.734375
171.14874389917475,1502540635.484375
168.969675845193,1502540636.328125
168.9512452693416,1502540637.015625
169.99859904322201,1502540637.921875
226.01204242144996,1502540639.15625
219.97934899162834,1502540639.484375
221.2074969263668,1502540639.984375
233.90684536514414,1502540640.296875
212.25612975962724,1502540640.625
209.89562233071211,1502540641.40625
207.9370167470753,1502540641.953125
223.1501023794618,1502540642.796875
223.1501023794618,1502540643.046875
224.2192777583919,1502540643.40625
220.86092003359656,1502540644.140625
220.05577838241334,1502540644.40625
218.12558932877528,1502540644.84375
220.35275178682363,1502540645.609375
154.88884160116578,1502540645.921875
155.8548894711562,1502540646.5625
155.1138540454615,1502540647.046875
139.11103974002575,1502540647.328125
134.9523740278021,1502540647.78125
143.9169671412042,1502540648.453125
177.70787289797678,1502540649.21875
196.37783435645332,1502540650.671875
191.13191632685397,1502540651.390625
198.18675906837345,1502540651.625
208.31107714877444,1502540652.0
210.09729680099824,1502540652.34375
211.20601296060272,1502540653.171875
222.46526113241654,1502540653.59375
225.3276074784541,1502540654.0
222.74783852939024,1502540654.84375
226.18558108738216,1502540656.09375
229.06669365818968,1502540656.8125
235.9640012485042,1502540657.40625
233.28829702336384,1502540658.609375
244.01160493924363,1502540659.15625
228.71568759608732,1502540660.5
227.36377484745157,1502540661.53125
218.0799002042296,1502540662.21875
197.9603676466606,1502540662.453125
204.20447564411202,1502540662.9375
209.19418498431068,1502540663.625
182.7360351597855,1502540664.53125
198.18675906837345,1502540665.03125
211.91548605571418,1502540665.421875
206.92819080047838,1502540665.71875
224.16093904689941,1502540666.34375
246.96469324545447,1502540667.75
241.24704251650252,1502540668.3125
212.33827222777944,1502540669.109375
213.7648291565084,1502540669.5625
228.74019386949482,1502540670.265625
237.4689493665757,1502540671.0
237.1750260560624,1502540671.765625
243.9094888020525,1502540672.21875
244.68450261411186,1502540672.734375
296.06200778243795,1502540673.4375
331.95199008966614,1502540675.078125
322.5600898426698,1502540675.75
328.3906237786248,1502540676.09375
312.64545403165255,1502540676.59375
281.0927316815737,1502540677.296875
280.41836015562967,1502540677.65625
284.1755439792777,1502540678.375
285.5398463026319,1502540678.953125
282.5865528247451,1502540679.71875
279.56196946367396,1502540680.40625
285.87336879793935,1502540681.171875
278.6336640644845,1502540681.859375
288.6463669051648,1502540682.21875
230.2247335402377,1502540682.578125
118.07170674498389,1502540682.8125
112.89436264644458,1502540683.390625
114.32516234642186,1502540684.109375
162.13410533334712,1502540684.9375
167.88993909283826,1502540685.140625
165.4347675329266,1502540685.765625
169.02864018316058,1502540686.078125
169.47021878256126,1502540686.453125
171.31241996066896,1502540686.671875
172.1646446274434,1502540686.9375
171.41418396656525,1502540687.265625
173.23571411084637,1502540687.5
166.78827740650596,1502540688.09375
174.8104214122008,1502540688.34375
176.14492566455738,1502540689.0625
179.7568078402692,1502540689.40625
183.94875171019726,1502540689.671875
232.99177284814903,1502540689.984375
301.3744192481644,1502540691.203125
301.388884806995,1502540691.40625
294.91329580203114,1502540691.90625
294.91329580203114,1502540692.1875
285.7230048892794,1502540692.625
276.535835506929,1502540693.328125
277.5945842209021,1502540693.765625
277.5945842209021,1502540694.125
282.70994729874326,1502540694.84375
280.61152017531646,1502540695.421875
282.5953685025767,1502540696.265625
285.52239649992646,1502540696.9375
280.5316080221439,1502540697.578125
226.71638862361874,1502540698.359375
86.34239034527428,1502540698.9375
87.7376964599712,1502540699.65625
97.22000776956504,1502540700.3125
101.02141974891629,1502540700.625
100.5455859781715,1502540701.015625
101.40907760357632,1502540701.3125
103.37978729383404,1502540701.5625
118.53498256564065,1502540701.859375
125.3830626057318,1502540702.609375
126.30852098924203,1502540703.359375
129.89172817815282,1502540704.109375
131.6065446899568,1502540704.859375
133.78433453306135,1502540705.609375
132.18734169190114,1502540706.375
161.37945187428573,1502540707.109375
161.24432066608216,1502540707.390625
152.0194169865938,1502540707.84375
159.75033334895437,1502540708.515625
163.81556367775693,1502540708.875
162.24546514408786,1502540709.515625
173.80998565353678,1502540710.0625
199.963749305598,1502540711.03125
193.3768883147912,1502540711.359375
260.8385719227096,1502540711.9375
255.1218204225969,1502540713.453125
243.1832312157138,1502540714.46875
230.56263761260766,1502540715.296875
223.47083471190763,1502540715.640625
224.17205235292474,1502540715.875
221.88499276865005,1502540716.34375
230.58154559920527,1502540717.03125
241.39156983466697,1502540717.640625
247.4182096933907,1502540718.3125
244.03202303897513,1502540719.09375
251.1557508333388,1502540719.71875
234.94032585397605,1502540720.390625
234.87404353510544,1502540720.640625
149.01956902209392,1502540721.15625
127.99349273956653,1502540721.765625
135.92265488962795,1502540722.65625
116.13579945829076,1502540723.171875
120.12164327744382,1502540723.765625
120.95351697447617,1502540724.03125
122.27987432859231,1502540724.421875
119.56037268608999,1502540724.703125
115.06366257214007,1502540725.125
116.86818741740453,1502540725.78125
150.98346946489923,1502540726.765625
143.1880932140145,1502540727.15625
136.91335457635986,1502540727.390625
138.57724611545677,1502540727.78125
139.6829272068037,1502540728.03125
145.6419761608085,1502540728.359375
139.62941225922688,1502540728.734375
137.5125008811815,1502540729.21875
139.95464513375506,1502540729.828125
138.70302943009838,1502540730.078125
156.3296990615458,1502540730.515625
166.144767072688,1502540731.453125
167.31023770512036,1502540731.921875
171.744500550637,1502540732.5625
139.90123412361746,1502540733.265625
144.5904887562647,1502540734.078125
167.62263372639285,1502540734.9375
169.13177831002437,1502540735.28125
164.8162048390601,1502540735.953125
179.3822273751966,1502540736.90625
173.93535481051924,1502540737.265625
178.9059366920882,1502540737.96875
178.5609650952296,1502540738.609375
180.27922202907402,1502540739.46875
183.98937643501014,1502540739.90625
178.88156661779814,1502540740.359375
178.29568554168833,1502540740.71875
172.92985668077293,1502540741.28125
168.23087786876374,1502540742.171875
169.73094517500337,1502540742.78125
157.2987761379274,1502540743.359375
157.10861031042657,1502540743.796875
156.38148167002134,1502540744.375
127.72558606176536,1502540744.71875
136.19730187586427,1502540745.0625
133.13099566119,1502540745.828125
134.98467529232906,1502540746.328125
119.02262107334205,1502540746.9375
136.69027582495414,1502540747.734375
137.69354565826197,1502540748.03125
140.8551121811027,1502540748.40625
136.98157136219874,1502540748.6875
143.53563764082836,1502540749.109375
138.52330401683247,1502540749.90625
148.52139143882093,1502540750.59375
147.54531823921496,1502540750.859375
147.94999160508215,1502540751.296875
142.03516312440206,1502540752.0
136.72672170637102,1502540752.28125
136.65382022333898,1502540752.703125
136.65382022333898,1502540753.328125
145.74029770451273,1502540754.0625
125.7600062076654,1502540754.828125
124.70069395949484,1502540755.296875
122.26459348280395,1502540755.671875
152.93436826981284,1502540755.90625
149.01956902209392,1502540756.71875
146.0007428626789,1502540757.359375
136.06920226900152,1502540757.8125
149.89051196512864,1502540758.484375
169.80798471834927,1502540758.6875
164.51362297043104,1502540759.4375
167.161272499335,1502540759.875
178.7248225096963,1502540760.40625
184.85054118538744,1502540760.9375
181.70040470377413,1502540761.484375
181.2061490321626,1502540761.953125
179.82608896819434,1502540762.59375
178.91986095849774,1502540763.359375
176.79431008142873,1502540763.84375
184.73257979130815,1502540764.890625
185.80494438979247,1502540765.484375
186.44740685501415,1502540765.71875
179.69789788016726,1502540766.296875
168.12348265759417,1502540766.53125
176.57928965684025,1502540767.1875
177.14272213416515,1502540767.875
183.47413195059818,1502540768.96875
173.2321189273549,1502540769.453125
167.97523866204634,1502540769.8125
171.18149163145054,1502540770.3125
163.64819529704442,1502540770.9375
164.45303978923093,1502540771.203125
150.8679250852059,1502540771.71875
147.38905374302837,1502540771.96875
149.1908247323247,1502540772.40625
151.34191948824937,1502540772.6875
160.37678475990054,1502540773.359375
159.75033334895437,1502540774.078125
151.42831478457023,1502540774.859375
144.26275564336186,1502540775.46875
132.82656738224856,1502540776.34375
132.82656738224856,1502540776.671875
130.9566084274342,1502540777.125
141.49039278339714,1502540777.8125
151.69131124177812,1502540778.5
152.68575066663115,1502540778.71875
152.4898321719069,1502540779.234375
158.8746397256629,1502540779.953125
159.5201482400117,1502540780.265625
155.59893053717053,1502540780.71875
148.05098711711463,1502540781.3125
144.12886104931397,1502540782.109375
148.70159776737918,1502540782.53125
157.47289307551134,1502540782.859375
238.79755977306684,1502540783.140625
240.74051361987077,1502540784.40625
241.39156983466697,1502540785.203125
238.84971606063277,1502540785.796875
235.69991162882673,1502540786.421875
240.46094990896646,1502540787.203125
239.6436929474993,1502540787.53125
237.45058981866015,1502540788.171875
234.7281565506758,1502540788.5625
233.76834752832224,1502540789.28125
233.76834752832224,1502540789.5625
233.30164509756375,1502540790.046875
235.42758961550874,1502540790.796875
231.1345935484808,1502540791.484375
137.70711442131412,1502540792.28125
134.24441922995442,1502540792.953125
141.4551742656684,1502540793.1875
139.72304996658312,1502540793.84375
137.09064761414362,1502540794.453125
131.58288083204906,1502540795.296875
130.94234015212692,1502540796.25
132.0789315091432,1502540797.03125
135.27964352233715,1502540797.65625
126.66304427777774,1502540798.65625
138.68506736974982,1502540799.3125
144.2972889186963,1502540799.96875
153.1419190986063,1502540800.65625
158.89031943354473,1502540800.90625
164.00175017148817,1502540801.578125
160.81113773148581,1502540802.296875
149.05300022139775,1502540803.046875
161.62625676232187,1502540803.578125
171.21059546838143,1502540804.59375
171.21059546838146,1502540805.171875
298.0307791896464,1502540805.859375
415.53394209288126,1502540807.734375
415.6163686383178,1502540808.15625
426.1522589026804,1502540808.9375
426.1522589026804,1502540809.75
425.2700808443406,1502540810.5625
425.0752578175698,1502540811.421875
425.02397375735745,1502540811.953125
420.1649487804443,1502540812.796875
418.44790923404906,1502540813.484375
416.37093565554443,1502540814.234375
420.4450088901494,1502540814.578125
422.89093707337946,1502540815.046875
423.5134472330777,1502540815.359375
352.4754303068875,1502540815.765625
156.441209535136,1502540816.53125
150.8679250852059,1502540816.796875
155.10180808274194,1502540817.25
142.8963743564167,1502540818.140625
132.47443468467986,1502540818.71875
131.7200720301874,1502540818.96875
132.01761680911827,1502540819.515625
142.2104503231828,1502540820.265625
129.44985295167078,1502540820.515625
131.31755428645292,1502540821.0
218.15984989275543,1502540821.34375
249.22152391937155,1502540822.671875
249.22152391937155,1502540823.140625
252.3210178441708,1502540823.515625
255.25849196456815,1502540824.125
254.55238136716358,1502540824.5625
253.78050752192678,1502540824.796875
264.62192432756103,1502540825.421875
266.8344501825227,1502540825.984375
276.44573373841087,1502540826.75
278.6180170806696,1502540827.46875
287.8598984049252,1502540828.328125
290.11202877144314,1502540828.546875
286.3261619169417,1502540828.921875
226.47451669530608,1502540829.625
162.47178915248077,1502540829.84375
157.10861031042654,1502540830.375
158.5607199569468,1502540830.6875
156.99757387147935,1502540831.171875
157.1244662533756,1502540831.390625
153.4019777348362,1502540831.9375
143.53563764082836,1502540832.75
143.05319276346623,1502540833.3125
132.11664948849682,1502540834.09375
136.19730187586427,1502540834.703125
112.59053365401061,1502540835.40625
121.13360313584943,1502540836.109375
127.37402020662195,1502540836.765625
106.26148834949565,1502540837.015625
104.41681804644247,1502540837.46875
115.53360977328155,1502540838.203125
115.81896479087348,1502540838.953125
132.9999427578709,1502540839.859375
134.34181038863105,1502540840.3125
136.9133545763599,1502540840.8125
135.8859933502181,1502540841.359375
140.80204274919782,1502540842.015625
222.47925855657346,1502540842.671875
316.40575790463123,1502540844.140625
308.0296486204034,1502540844.53125
305.6976484958927,1502540845.21875
308.8192028740692,1502540845.8125
312.15701841446423,1502540846.46875
313.04162246889655,1502540846.671875
306.40581989713695,1502540847.0625
305.96849371887447,1502540847.28125
302.3812178505819,1502540847.671875
297.43041827446547,1502540848.328125
300.12984806834965,1502540849.15625
320.6215066245621,1502540849.390625
310.01282234117974,1502540850.453125
291.9865550976288,1502540850.875
226.48551647756008,1502540851.546875
238.44520643121663,1502540852.140625
232.65739679991754,1502540852.71875
231.24235112143356,1502540853.5625
242.00227446250483,1502540853.859375
256.1061730824618,1502540854.171875
252.16546606067402,1502540855.140625
248.64358189890063,1502540855.75
250.6394285950518,1502540856.625
255.84096585315157,1502540856.984375
261.0462203239269,1502540857.25
232.8420317525119,1502540857.484375
208.5979001440698,1502540857.71875
211.91548605571415,1502540858.21875
412.69900888998455,1502540858.8125
540.8606968225247,1502540861.03125
538.7204068326006,1502540861.484375
538.8348473009298,1502540862.3125
530.4674702615985,1502540862.765625
531.5840130201406,1502540863.40625
531.5840130201406,1502540864.265625
534.8952071696485,1502540864.765625
539.4586406760021,1502540865.421875
532.5485424033604,1502540866.21875
528.7635012388307,1502540866.625
515.4800352806685,1502540866.921875
512.7665045627791,1502540867.59375
503.0313581414154,1502540868.78125
393.9352723534783,1502540869.609375
116.00702196594895,1502540870.0625
122.70696541861386,1502540870.765625
123.40035930522312,1502540871.0
118.91268394524289,1502540871.625
136.05547015765822,1502540871.921875
144.64216820823586,1502540872.171875
155.53487498748456,1502540872.921875
161.04334492463607,1502540873.625
174.75340794208404,1502540874.25
170.02424234412538,1502540874.890625
169.13177831002434,1502540875.15625
160.72978595888117,1502540875.65625
158.67066252274918,1502540876.28125
162.8852624924824,1502540877.203125
163.17559716515237,1502540877.6875
153.4182167628534,1502540877.953125
147.8994679866692,1502540878.375
144.56033387738074,1502540878.640625
147.22416296706203,1502540879.109375
127.45222975897956,1502540880.0
127.45222975897956,1502540880.703125
131.45028450299515,1502540881.359375
124.18520316169405,1502540881.984375
128.5760787849524,1502540882.265625
129.14156976533187,1502540882.96875
126.4514346382291,1502540883.390625
133.1684156593041,1502540884.125
128.7696884094282,1502540884.78125
133.9843633790975,1502540885.484375
137.1315288406294,1502540886.125
136.81779393501742,1502540886.6875
139.18712885868243,1502540887.453125
123.84370325059498,1502540888.125
123.6977768080126,1502540888.90625
119.70613998028502,1502540889.515625
125.66092014894117,1502540890.265625
130.11688965883636,1502540890.625
143.1880932140145,1502540891.375
141.7190998156248,1502540891.609375
138.93632489611116,1502540892.0625
135.5234281204372,1502540892.375
129.08368470201802,1502540892.890625
122.84899915908048,1502540893.640625
115.94795114894335,1502540894.125
194.17077006189314,1502540894.390625
216.49484413783463,1502540895.5
217.8284387193818,1502540895.890625
214.5326191020867,1502540896.875
205.39656550947177,1502540897.34375
205.39656550947177,1502540898.109375
225.9210880157142,1502540898.484375
249.23151976912666,1502540898.828125
248.49324717886176,1502540899.96875
254.8653637417295,1502540900.875
252.15311657092118,1502540901.71875
253.6602271579775,1502540902.296875
253.18837390087924,1502540903.078125
258.0732679358456,1502540903.34375
242.81415799344634,1502540903.75
246.378929556099,1502540904.125
239.1754351756344,1502540905.25
233.16278777428994,1502540906.1875
234.21550695669063,1502540906.765625
234.88464996305166,1502540907.5625
224.99291372060986,1502540908.1875
179.63203447411942,1502540908.4375
180.2412165006599,1502540908.9375
171.89311708782398,1502540909.234375
185.20397457146086,1502540909.75
196.4412536490339,1502540910.8125
187.83518615744234,1502540911.84375
184.08413259454693,1502540912.5
177.31140275210268,1502540912.859375
140.57627415474343,1502540913.109375
146.71564439183445,1502540913.875
157.01344102740154,1502540914.734375
156.29782431372513,1502540915.09375
156.55264058124087,1502540915.765625
159.53186058219322,1502540916.015625
163.8193655173127,1502540916.421875
169.09863362963097,1502540916.6875
175.05252150083706,1502540917.421875
160.71816091558142,1502540918.265625
150.0068092098196,1502540919.4375
186.49082691541946,1502540920.453125
197.06168262806466,1502540920.75
204.61580084791265,1502540921.109375
203.7648135734866,1502540921.453125
200.93315568033603,1502540921.765625
191.9772628503975,1502540922.234375
192.51180742512062,1502540922.8125
192.94806058012776,1502540923.0625
193.6054225224646,1502540923.3125
193.01583356227488,1502540923.6875
178.5609650952296,1502540924.25
181.72439675935377,1502540924.6875
178.0160168301907,1502540925.15625
178.88156661779814,1502540925.6875
112.78397407731947,1502540926.0
112.1693429397521,1502540926.703125
110.10710701832048,1502540927.328125
118.18242617995541,1502540927.90625
123.51638689515109,1502540928.140625
126.62370181859673,1502540928.671875
140.35901716305793,1502540928.90625
134.11909810939892,1502540929.59375
140.07919162623034,1502540930.203125
146.4564705564665,1502540930.4375
185.03912300055987,1502540930.71875
190.83516037227318,1502540931.65625
190.83516037227318,1502540932.046875
195.28379891160182,1502540932.5
192.42120144605656,1502540933.0625
192.42120144605656,1502540933.375
193.69547455282714,1502540933.765625
192.45680173928454,1502540934.125
205.55418051121646,1502540934.703125
206.8348666678694,1502540935.8125
208.94395261605786,1502540936.5625
210.10915397673998,1502540936.828125
218.70444131992662,1502540937.609375
239.10251265787906,1502540937.84375
228.34505042494663,1502540938.890625
226.01204242145,1502540939.453125
227.38294883503988,1502540940.203125
232.28232417685166,1502540940.90625
234.48392451889023,1502540941.65625
227.17468751592722,1502540941.921875
209.86001259981106,1502540942.375
205.97792912434102,1502540943.28125
202.2523444656124,1502540943.875
202.19382816643275,1502540944.109375
219.9000608245431,1502540944.71875
215.02847462129097,1502540945.34375
207.27703089890426,1502540945.59375
159.45376205076775,1502540946.109375
147.69720068411408,1502540946.75
179.24329521837015,1502540947.109375
168.0790231876491,1502540948.125
155.8508933456355,1502540948.921875
148.23176532039278,1502540949.515625
147.46087150711458,1502540949.78125
142.6520919577539,1502540950.25
143.17504388672032,1502540950.515625
141.42435086821115,1502540951.0
138.46484302920376,1502540951.25
121.85639738980235,1502540951.796875
121.85639738980235,1502540952.5625
136.94519330516042,1502540952.953125
132.2485777020274,1502540953.375
135.00774289256108,1502540953.5625
93.69683866881854,1502540953.90625
181.43628270310887,1502540954.234375
202.52314682524562,1502540955.375
203.43444345489047,1502540955.90625
211.0083497794771,1502540956.25
212.25319551211015,1502540956.640625
214.66031710095524,1502540956.875
217.90848066806927,1502540957.5
217.87132199174027,1502540957.703125
217.58813620805455,1502540958.1875
216.2789781294978,1502540958.4375
205.21455162114194,1502540959.0
210.3461571303724,1502540959.28125
209.11080746605887,1502540959.671875
195.28698812972823,1502540959.875
137.9240330872804,1502540960.4375
103.21096447943654,1502540961.296875
101.55636755426184,1502540961.859375
93.1635569406661,1502540962.671875
123.94424207479304,1502540963.59375
134.3742584222537,1502540963.90625
133.18712171581709,1502540964.15625
139.93684372880722,1502540964.8125
152.94658493862408,1502540965.03125
155.22623795280097,1502540965.78125
167.85654920107788,1502540966.125
169.13177831002437,1502540966.40625
171.6429323836111,1502540966.78125
170.63852547871778,1502540967.296875
171.04682197025016,1502540967.546875
171.04682197025016,1502540968.03125
172.03798510653195,1502540968.8125
208.75011456675335,1502540969.796875
193.24479475921368,1502540970.0
185.39219687287823,1502540970.53125
189.2226615417505,1502540970.890625
310.74322846009215,1502540971.375
341.80951598344467,1502540973.109375
349.3071791717404,1502540973.921875
344.97441086056944,1502540974.828125
334.7767827376984,1502540975.125
342.3356950088149,1502540975.84375
345.26134594325936,1502540976.53125
342.0426639943429,1502540977.40625
362.1183142967325,1502540978.703125
357.15855155248113,1502540979.09375
360.3528317427594,1502540979.8125
359.48069929615707,1502540980.46875
358.71584403285567,1502540980.703125
352.0440296386365,1502540981.125
285.52239649992646,1502540981.8125
245.11174841768081,1502540982.515625
242.10519503383742,1502540983.15625
225.46024091351586,1502540983.953125
261.66817684540274,1502540984.484375
278.70741658468876,1502540985.8125
283.54584843805077,1502540986.359375
288.51040077478945,1502540987.0
240.9913268045668,1502540987.53125
243.34452473157626,1502540988.1875
240.80518118138784,1502540988.4375
312.0073444454195,1502540988.796875
311.57388279311135,1502540990.203125
333.0627173321237,1502540991.40625
332.3738665976408,1502540991.828125
323.8838516540226,1502540992.984375
323.8838516540226,1502540993.9375
321.6842361196102,1502540994.734375
312.13507072361756,1502540995.171875
291.43144707636736,1502540995.484375
283.68638944124405,1502540996.203125
275.40518329770936,1502540996.640625
265.8991869689334,1502540997.515625
272.45861591295676,1502540998.0
261.7133956579921,1502540998.65625
201.72199926444537,1502540998.953125
204.28985561018342,1502540999.359375
163.95237436119513,1502540999.609375
131.075450320257,1502541000.25
153.85602263652407,1502541001.421875
162.68631391329106,1502541001.96875
162.64036814238278,1502541002.578125
163.94097783157343,1502541002.921875
171.3524058849219,1502541003.15625
179.340559029135,1502541003.46875
270.4050139551157,1502541003.703125
320.988429428801,1502541005.0
327.6558386674693,1502541005.3125
327.6558386674693,1502541005.578125
323.7838435742183,1502541006.203125
325.4032525739629,1502541007.359375
330.9824559711803,1502541008.390625
332.62111844305866,1502541008.8125
336.2414085703491,1502541009.8125
333.54668050211444,1502541010.875
333.66802825138694,1502541011.828125
338.6242377064066,1502541012.3125
336.81696993655896,1502541012.765625
327.95033008841756,1502541013.328125
269.1121084775064,1502541013.59375
207.7692192539303,1502541014.125
199.5022555064688,1502541014.6875
199.00213939247138,1502541014.9375
185.60707435091786,1502541015.390625
190.16494753347197,1502541015.65625
164.30148410337452,1502541015.96875
136.40292420905286,1502541016.640625
146.47773156703892,1502541016.96875
145.7958414209327,1502541017.765625
132.432115840994,1502541018.203125
120.18902688811164,1502541018.875
