1502540499.000000
1.000000
57.00
57.00
57.67
62.00
64.80
66.67
68.14
69.38
70.33
71.70
72.73
73.58
74.31
75.00
75.73
76.50
77.29
78.00
78.63
79.15
79.57
79.86
80.09
80.25
80.36
80.46
80.63
80.82
80.90
81.00
81.16
81.22
81.27
81.29
81.31
81.31
81.38
81.42
81.44
81.47
81.51
81.55
81.56
81.57
81.58
81.59
81.60
81.60
81.61
81.62
81.63
81.62
81.60
81.59
81.58
81.59
81.60
81.62
81.64
81.67
82.10
82.53
82.92
83.03
83.13
83.23
83.32
83.38
83.43
83.37
83.32
83.25
83.18
83.10
83.00
82.88
82.75
82.63
82.53
82.47
82.42
82.40
82.40
82.42
82.45
82.48
82.50
82.52
82.60
82.62
82.58
82.60
82.62
82.63
82.62
82.60
82.52
82.47
82.43
82.38
82.33
82.32
82.35
82.40
82.47
82.55
82.63
82.72
82.82
82.90
82.97
83.05
83.15
83.25
83.37
83.48
83.62
83.73
83.87
84.00
84.12
84.23
84.37
84.48
84.58
84.65
84.70
84.68
84.67
84.68
84.68
84.72
84.77
84.85
84.93
85.00
85.05
85.03
85.00
84.92
84.82
84.70
84.55
84.38
84.22
84.03
83.85
83.65
83.43
83.30
83.27
83.22
83.22
83.22
83.25
83.28
83.30
83.42
83.53
83.65
83.80
83.93
84.07
84.33
84.57
84.80
85.02
85.23
85.43
85.65
85.87
86.07
86.12
86.17
86.18
86.23
86.25
86.25
86.27
86.28
86.28
86.28
86.18
86.12
86.08
85.98
85.90
85.88
85.87
85.82
85.77
85.67
85.55
85.40
85.18
84.92
84.68
84.55
84.43
84.35
84.43
84.55
84.70
84.85
85.02
85.18
85.32
85.45
85.55
85.60
85.57
85.55
85.48
85.40
85.30
85.20
85.12
84.88
84.58
84.28
83.93
83.55
83.17
82.67
82.22
81.78
81.42
81.02
80.67
80.30
79.93
79.53
79.27
78.98
78.73
78.45
78.15
77.88
77.52
77.22
76.97
76.72
76.57
76.40
76.22
76.13
76.00
75.92
75.85
75.80
75.73
75.83
75.95
76.08
76.33
76.62
76.87
77.10
77.35
77.60
77.72
77.82
77.93
78.08
78.18
78.30
78.42
78.55
78.72
78.88
79.07
79.30
79.50
79.73
79.95
79.97
80.02
80.10
80.25
80.42
80.60
80.80
80.97
81.10
81.22
81.30
81.37
81.43
81.48
81.55
81.63
81.77
81.92
82.08
82.23
82.37
82.52
82.65
82.83
82.90
82.93
82.95
82.97
82.98
83.03
83.10
83.22
83.32
83.42
83.50
83.62
83.58
83.53
83.45
83.30
83.17
83.02
82.85
82.65
82.45
82.25
82.05
81.85
81.62
81.42
81.22
81.05
80.88
80.73
80.62
80.48
80.32
80.17
80.02
79.88
79.97
80.03
80.12
80.22
80.30
80.38
80.48
80.60
80.77
80.93
81.12
81.28
81.50
81.70
81.92
82.12
82.30
82.45
82.60
82.77
82.95
83.12
83.25
83.40
83.58
83.65
83.72
83.80
83.88
83.85
83.82
83.80
83.77
83.73
83.75
83.92
84.08
84.25
84.42
84.60
84.78
84.98
85.15
85.32
85.48
85.62
85.73
85.83
85.93
86.02
86.08
86.13
86.18
86.22
86.17
86.12
86.05
85.98
85.90
85.77
85.63
85.52
85.38
85.23
85.10
85.05
84.93
84.77
84.68
84.60
84.50
84.37
84.22
84.03
83.83
83.62
83.40
83.22
83.02
82.83
82.67
82.52
82.43
82.38
82.35
82.42
82.50
82.53
82.57
82.68
82.83
82.98
83.13
83.28
83.37
83.27
83.15
83.03
82.93
82.80
82.68
82.55
82.48
82.42
82.32
82.27
82.23
82.20
82.18
82.17
82.17
82.13
82.08
82.07
82.10
82.13
82.18
82.27
82.37
82.52
82.67
82.77
82.85
82.85
82.83
82.73
82.68
82.67
82.53
82.42
82.30
82.27
82.22
82.22
82.23
82.33
82.45
82.57
82.70
82.70
82.62
82.42
82.13
81.85
81.57
81.35
81.13
80.95
80.80
80.63
80.40
80.18
79.98
79.82
79.78
80.03
80.25
80.47
80.73
81.02
81.28
81.58
81.83
82.08
82.38
82.68
82.95
83.22
83.52
83.82
84.12
84.47
84.80
85.03
85.30
85.57
85.83
86.08
86.35
86.60
86.87
87.17
87.48
87.93
88.38
88.82
89.32
89.83
90.32
90.77
91.25
91.65
92.05
92.42
92.77
93.08
93.40
93.78
94.20
94.70
95.25
95.95
96.72
97.47
98.23
98.98
99.72
100.52
101.27
102.05
102.85
103.60
104.32
104.83
105.25
105.38
105.53
105.68
105.78
105.90
106.02
106.15
106.30
106.43
106.55
106.68
106.87
106.95
107.00
107.05
106.90
106.72
106.53
106.38
106.20
105.97
105.80
105.65
105.48
105.35
105.20
105.07
104.92
104.63
104.38
104.18
103.92
103.65
103.35
103.05
102.72
102.43
102.18
101.93
101.68
101.43
101.18
100.87
100.48
100.12
99.73
99.30
98.87
98.40
97.92
97.40
96.90
96.32
95.73
95.15
94.57
94.00
93.43
93.07
92.73
92.45
92.22
91.98
91.75
91.50
91.23
90.93
90.62
90.32
90.03
89.68
89.32
89.07
88.80
88.55
88.47
88.37
88.32
88.28
88.27
88.27
88.18
88.10
88.03
88.08
88.12
88.13
88.13
88.20
88.23
88.20
88.12
88.00
87.87
87.70
87.53
87.33
87.12
86.87
86.60
86.32
86.08
85.83
85.60
85.38
85.17
84.98
84.83
84.70
84.53
84.35
84.17
84.00
83.82
83.93
84.05
84.18
84.30
84.38
84.48
84.53
84.57
84.57
84.57
84.53
84.50
84.47
84.42
84.42
84.42
84.42
84.42
84.40
84.42
84.43
84.43
84.50
84.48
84.48
84.50
84.57
84.40
84.23
84.05
83.75
83.47
83.20
82.98
82.83
82.70
82.62
82.60
82.62
82.75
82.92
83.08
83.23
83.35
83.47
83.62
83.75
83.95
84.13
84.35
84.57
84.80
85.05
85.23
85.43
85.85
86.28
86.75
87.25
87.82
88.03
88.27
88.47
88.67
88.88
89.03
88.82
88.62
88.45
88.22
88.00
87.80
87.60
87.42
87.18
86.93
86.70
86.48
86.28
86.10
85.88
85.73
85.57
85.50
85.43
85.37
85.30
85.45
85.58
85.73
85.83
85.92
85.97
85.97
85.92
85.83
85.75
85.63
85.50
85.33
85.18
85.03
84.92
84.82
84.75
84.67
84.65
84.53
84.43
84.35
84.27
84.20
84.15
84.13
84.12
83.95
83.80
83.58
83.32
83.05
82.82
82.53
82.25
81.95
81.60
81.17
81.13
81.12
81.12
81.18
81.28
81.38
81.48
81.58
81.68
81.77
81.83
81.87
81.87
81.82
81.80
81.75
81.70
81.60
81.50
81.40
81.33
81.28
81.25
81.20
81.22
81.27
81.35
81.47
81.55
81.67
81.72
81.88
81.73
81.57
81.42
81.28
81.15
81.03
80.92
80.80
80.62
80.42
80.23
80.02
79.80
79.57
79.30
79.02
78.70
78.40
78.05
77.73
77.45
77.13
76.83
76.57
76.30
75.97
75.68
75.52
75.32
75.28
75.22
75.17
75.10
75.03
75.12
75.28
75.33
75.50
75.70
75.90
76.08
76.23
76.35
76.55
76.78
77.02
77.25
77.45
77.60
77.75
77.90
78.20
78.50
78.82
79.10
79.37
79.67
79.92
80.17
80.33
80.82
81.30
81.77
82.20
82.60
83.05
83.50
83.98
84.37
84.73
85.07
85.38
85.73
86.13
86.53
86.93
87.33
87.72
88.13
88.52
88.83
89.15
89.45
89.70
89.97
90.33
90.67
90.98
91.32
91.52
91.72
91.93
92.15
92.38
92.48
92.50
92.68
92.77
92.85
92.97
93.17
93.40
93.63
93.78
93.98
94.17
94.32
94.48
94.63
94.77
94.90
94.92
94.95
94.82
94.70
94.62
94.52
94.45
94.32
94.20
94.12
94.03
93.97
93.90
93.82
93.70
93.57
93.40
93.35
93.32
93.32
93.35
93.32
93.22
93.08
92.95
92.80
92.67
92.53
92.38
92.30
92.25
92.23
92.27
92.33
92.42
92.48
92.58
92.72
92.82
92.92
92.98
93.12
93.30
93.48
93.63
93.78
93.93
94.07
94.20
94.33
94.58
94.87
95.15
95.32
95.50
95.70
95.85
96.02
96.18
96.22
96.10
95.95
95.92
95.88
95.82
95.75
95.60
